Product ID,Failure Type
L51257,No Failure
H33492,Heat Dissipation Failure
L51259,No Failure
L51260,Heat Dissipation Failure
L51261,Heat Dissipation Failure
L51262,No Failure
M18943,No Failure
L51264,No Failure
H33499,No Failure
L51266,No Failure
L51267,Heat Dissipation Failure
L51268,No Failure
M18949,No Failure
L51270,No Failure
M18951,No Failure
H33506,No Failure
M18953,No Failure
L51274,No Failure
H33509,No Failure
L51276,Heat Dissipation Failure
L51277,No Failure
L51278,No Failure
L51279,No Failure
L51280,No Failure
L51281,No Failure
L51282,No Failure
L51283,No Failure
L51284,No Failure
L51285,No Failure
L51286,No Failure
L51287,No Failure
L51288,No Failure
M18969,No Failure
L51290,No Failure
M18971,No Failure
H33526,No Failure
L51293,No Failure
L51294,No Failure
H33529,No Failure
M18976,No Failure
L51297,Overstrain Failure
L51298,No Failure
L51299,Heat Dissipation Failure
M18980,Heat Dissipation Failure
M18981,Heat Dissipation Failure
L51302,No Failure
M18983,No Failure
L51304,No Failure
L51305,No Failure
M18986,No Failure
H33541,No Failure
L51308,No Failure
M18989,No Failure
L51310,Heat Dissipation Failure
L51311,No Failure
M18992,No Failure
L51313,No Failure
L51314,No Failure
M18995,No Failure
L51316,No Failure
L51317,No Failure
L51318,Heat Dissipation Failure
H33553,No Failure
L51320,Heat Dissipation Failure
H33555,No Failure
L51322,No Failure
L51323,No Failure
L51324,No Failure
M19005,No Failure
L51326,No Failure
L51327,No Failure
L51328,No Failure
L51329,No Failure
L51330,No Failure
M19011,Heat Dissipation Failure
M19012,No Failure
M19013,Heat Dissipation Failure
M19014,No Failure
L51335,Heat Dissipation Failure
M19016,No Failure
L51337,Heat Dissipation Failure
L51338,No Failure
M19019,No Failure
M19020,No Failure
H33575,No Failure
L51342,No Failure
L51343,No Failure
L51344,Heat Dissipation Failure
M19025,No Failure
H33580,No Failure
M19027,No Failure
L51348,No Failure
L51349,No Failure
M19030,Heat Dissipation Failure
M19031,No Failure
L51352,No Failure
M19033,Heat Dissipation Failure
L51354,No Failure
L51355,No Failure
M19036,No Failure
L51357,No Failure
L51358,No Failure
L51359,Heat Dissipation Failure
L51360,No Failure
M19041,No Failure
L51362,Heat Dissipation Failure
L51363,No Failure
L51364,Heat Dissipation Failure
L51365,Heat Dissipation Failure
M19046,No Failure
M19047,No Failure
M19048,No Failure
L51369,No Failure
H33604,No Failure
L51371,No Failure
M19052,No Failure
L51373,No Failure
L51374,No Failure
L51375,No Failure
M19056,No Failure
L51377,No Failure
M19058,No Failure
M19059,No Failure
L51380,No Failure
L51381,No Failure
L51382,No Failure
M19063,No Failure
M19064,No Failure
L51385,No Failure
M19066,No Failure
M19067,Tool Wear Failure
M19068,No Failure
M19069,No Failure
L51390,No Failure
L51391,Heat Dissipation Failure
M19072,No Failure
L51393,No Failure
L51394,No Failure
M19075,No Failure
L51396,No Failure
L51397,No Failure
M19078,No Failure
L51399,No Failure
M19080,No Failure
L51401,No Failure
M19082,No Failure
L51403,No Failure
L51404,No Failure
L51405,Heat Dissipation Failure
L51406,No Failure
L51407,No Failure
L51408,No Failure
M19089,No Failure
L51410,No Failure
L51411,No Failure
L51412,No Failure
M19093,No Failure
H33648,No Failure
L51415,No Failure
L51416,No Failure
L51417,No Failure
M19098,No Failure
L51419,No Failure
L51420,No Failure
L51421,No Failure
L51422,No Failure
M19103,No Failure
L51424,No Failure
M19105,No Failure
L51426,No Failure
L51427,Heat Dissipation Failure
L51428,No Failure
L51429,Heat Dissipation Failure
L51430,No Failure
H33665,Heat Dissipation Failure
H33666,No Failure
M19113,Heat Dissipation Failure
L51434,Power Failure
M19115,No Failure
M19116,No Failure
M19117,No Failure
M19118,Heat Dissipation Failure
L51439,No Failure
H33674,No Failure
L51441,No Failure
L51442,No Failure
L51443,No Failure
M19124,No Failure
L51445,No Failure
L51446,No Failure
L51447,No Failure
L51448,No Failure
L51449,No Failure
L51450,Heat Dissipation Failure
L51451,No Failure
L51452,No Failure
L51453,No Failure
L51454,No Failure
M19135,No Failure
M19136,No Failure
L51457,No Failure
L51458,No Failure
L51459,Heat Dissipation Failure
L51460,No Failure
L51461,No Failure
L51462,Heat Dissipation Failure
M19143,Heat Dissipation Failure
L51464,No Failure
L51465,Heat Dissipation Failure
M19146,No Failure
M19147,No Failure
M19148,No Failure
M19149,No Failure
L51470,No Failure
L51471,No Failure
M19152,Power Failure
L51473,No Failure
M19154,No Failure
L51475,No Failure
L51476,Power Failure
M19157,No Failure
M19158,No Failure
L51479,No Failure
M19160,No Failure
L51481,No Failure
L51482,No Failure
L51483,No Failure
L51484,No Failure
L51485,No Failure
L51486,No Failure
L51487,Heat Dissipation Failure
H33722,No Failure
M19169,No Failure
L51490,No Failure
M19171,No Failure
L51492,No Failure
L51493,No Failure
H33728,No Failure
M19175,No Failure
L51496,No Failure
M19177,No Failure
L51498,No Failure
M19179,No Failure
L51500,No Failure
L51501,No Failure
M19182,No Failure
L51503,Heat Dissipation Failure
L51504,No Failure
L51505,No Failure
L51506,Heat Dissipation Failure
H33741,No Failure
L51508,Heat Dissipation Failure
L51509,No Failure
L51510,No Failure
M19191,No Failure
M19192,No Failure
L51513,No Failure
L51514,No Failure
L51515,No Failure
H33750,No Failure
L51517,No Failure
L51518,No Failure
L51519,No Failure
M19200,No Failure
L51521,No Failure
M19202,Power Failure
L51523,No Failure
H33758,No Failure
M19205,No Failure
L51526,No Failure
H33761,No Failure
L51528,No Failure
L51529,No Failure
M19210,No Failure
L51531,No Failure
L51532,No Failure
M19213,Power Failure
L51534,No Failure
H33769,Heat Dissipation Failure
L51536,No Failure
L51537,No Failure
H33772,No Failure
M19219,No Failure
L51540,No Failure
M19221,Heat Dissipation Failure
L51542,No Failure
H33777,No Failure
H33778,No Failure
L51545,No Failure
L51546,No Failure
H33781,No Failure
L51548,No Failure
H33783,No Failure
L51550,Heat Dissipation Failure
L51551,No Failure
M19232,No Failure
M19233,No Failure
L51554,No Failure
L51555,No Failure
M19236,No Failure
M19237,No Failure
M19238,No Failure
M19239,No Failure
L51560,No Failure
L51561,No Failure
L51562,No Failure
L51563,Heat Dissipation Failure
L51564,No Failure
L51565,Tool Wear Failure
L51566,No Failure
L51567,No Failure
L51568,No Failure
M19249,Heat Dissipation Failure
M19250,No Failure
M19251,Heat Dissipation Failure
L51572,No Failure
M19253,No Failure
L51574,No Failure
L51575,No Failure
H33810,No Failure
L51577,No Failure
M19258,No Failure
L51579,No Failure
L51580,Heat Dissipation Failure
H33815,No Failure
H33816,No Failure
L51583,No Failure
M19264,No Failure
L51585,Heat Dissipation Failure
L51586,Heat Dissipation Failure
L51587,No Failure
L51588,No Failure
M19269,Heat Dissipation Failure
L51590,No Failure
L51591,No Failure
L51592,No Failure
M19273,No Failure
L51594,No Failure
L51595,No Failure
M19276,No Failure
L51597,Power Failure
L51598,No Failure
M19279,Power Failure
H33834,No Failure
L51601,Heat Dissipation Failure
M19282,No Failure
M19283,No Failure
M19284,No Failure
L51605,No Failure
L51606,No Failure
M19287,Heat Dissipation Failure
L51608,No Failure
M19289,No Failure
H33844,No Failure
H33845,No Failure
L51612,No Failure
H33847,No Failure
L51614,No Failure
L51615,Heat Dissipation Failure
M19296,No Failure
L51617,No Failure
L51618,No Failure
M19299,No Failure
L51620,No Failure
L51621,Heat Dissipation Failure
L51622,No Failure
L51623,No Failure
L51624,No Failure
L51625,No Failure
L51626,No Failure
M19307,No Failure
L51628,Heat Dissipation Failure
M19309,Heat Dissipation Failure
L51630,No Failure
L51631,No Failure
M19312,No Failure
L51633,No Failure
L51634,No Failure
H33869,No Failure
L51636,No Failure
M19317,No Failure
L51638,No Failure
L51639,No Failure
L51640,No Failure
L51641,No Failure
L51642,Heat Dissipation Failure
L51643,No Failure
L51644,No Failure
L51645,No Failure
L51646,No Failure
L51647,No Failure
L51648,No Failure
L51649,Tool Wear Failure
L51650,No Failure
L51651,No Failure
L51652,No Failure
L51653,No Failure
L51654,No Failure
L51655,Heat Dissipation Failure
L51656,No Failure
L51657,No Failure
L51658,No Failure
L51659,No Failure
H33894,Heat Dissipation Failure
M19341,No Failure
H33896,No Failure
L51663,No Failure
M19344,No Failure
L51665,No Failure
M19346,No Failure
L51667,No Failure
M19348,No Failure
L51669,No Failure
L51670,No Failure
H33905,No Failure
M19352,No Failure
L51673,No Failure
H33908,No Failure
L51675,Heat Dissipation Failure
M19356,No Failure
L51677,No Failure
H33912,No Failure
H33913,No Failure
L51680,No Failure
L51681,Heat Dissipation Failure
L51682,No Failure
M19363,No Failure
L51684,No Failure
L51685,No Failure
M19366,No Failure
L51687,No Failure
L51688,No Failure
L51689,No Failure
L51690,Heat Dissipation Failure
L51691,No Failure
M19372,No Failure
L51693,No Failure
L51694,No Failure
L51695,No Failure
L51696,No Failure
L51697,No Failure
L51698,No Failure
L51699,No Failure
L51700,No Failure
L51701,No Failure
M19382,No Failure
L51703,No Failure
M19384,No Failure
M19385,No Failure
L51706,No Failure
M19387,Heat Dissipation Failure
L51708,No Failure
M19389,No Failure
L51710,No Failure
L51711,No Failure
H33946,No Failure
M19393,Heat Dissipation Failure
L51714,No Failure
L51715,No Failure
L51716,Heat Dissipation Failure
L51717,No Failure
L51718,No Failure
L51719,No Failure
M19400,No Failure
L51721,No Failure
M19402,No Failure
M19403,No Failure
L51724,Heat Dissipation Failure
L51725,No Failure
M19406,No Failure
M19407,No Failure
L51728,No Failure
L51729,No Failure
M19410,No Failure
M19411,No Failure
M19412,No Failure
L51733,No Failure
L51734,No Failure
L51735,No Failure
M19416,Heat Dissipation Failure
L51737,No Failure
L51738,Heat Dissipation Failure
L51739,No Failure
L51740,No Failure
L51741,No Failure
L51742,No Failure
L51743,No Failure
L51744,No Failure
H33979,Heat Dissipation Failure
L51746,No Failure
M19427,No Failure
M19428,No Failure
L51749,No Failure
L51750,Heat Dissipation Failure
L51751,No Failure
M19432,No Failure
H33987,No Failure
M19434,No Failure
M19435,No Failure
M19436,No Failure
L51757,No Failure
L51758,No Failure
L51759,Heat Dissipation Failure
L51760,No Failure
L51761,No Failure
L51762,No Failure
M19443,No Failure
L51764,No Failure
L51765,No Failure
L51766,No Failure
M19447,No Failure
L51768,No Failure
L51769,No Failure
L51770,No Failure
H34005,No Failure
L51772,No Failure
L51773,No Failure
M19454,No Failure
M19455,No Failure
L51776,Heat Dissipation Failure
M19457,No Failure
L51778,No Failure
L51779,No Failure
L51780,Heat Dissipation Failure
M19461,Heat Dissipation Failure
M19462,No Failure
H34017,No Failure
L51784,No Failure
H34019,No Failure
L51786,No Failure
L51787,No Failure
M19468,No Failure
L51789,No Failure
L51790,No Failure
L51791,Heat Dissipation Failure
L51792,No Failure
L51793,No Failure
H34028,No Failure
L51795,No Failure
L51796,No Failure
M19477,No Failure
M19478,Heat Dissipation Failure
H34033,No Failure
L51800,Heat Dissipation Failure
L51801,Heat Dissipation Failure
M19482,No Failure
L51803,No Failure
M19484,No Failure
L51805,No Failure
L51806,No Failure
M19487,No Failure
M19488,No Failure
L51809,No Failure
L51810,No Failure
L51811,No Failure
M19492,Heat Dissipation Failure
L51813,No Failure
L51814,No Failure
M19495,No Failure
L51816,No Failure
M19497,No Failure
L51818,No Failure
L51819,No Failure
L51820,No Failure
H34055,No Failure
L51822,Heat Dissipation Failure
L51823,Heat Dissipation Failure
L51824,No Failure
L51825,No Failure
L51826,Tool Wear Failure
L51827,No Failure
L51828,No Failure
M19509,No Failure
L51830,No Failure
L51831,Heat Dissipation Failure
L51832,No Failure
M19513,No Failure
M19514,No Failure
L51835,No Failure
L51836,No Failure
L51837,No Failure
L51838,No Failure
M19519,No Failure
L51840,No Failure
L51841,Heat Dissipation Failure
H34076,No Failure
L51843,No Failure
M19524,No Failure
M19525,Heat Dissipation Failure
M19526,No Failure
H34081,No Failure
H34082,No Failure
M19529,Heat Dissipation Failure
L51850,No Failure
L51851,No Failure
L51852,No Failure
L51853,No Failure
L51854,No Failure
H34089,No Failure
L51856,No Failure
H34091,No Failure
H34092,No Failure
L51859,No Failure
L51860,No Failure
M19541,No Failure
L51862,No Failure
L51863,No Failure
M19544,No Failure
M19545,No Failure
M19546,No Failure
L51867,No Failure
L51868,No Failure
M19549,No Failure
M19550,No Failure
L51871,No Failure
M19552,No Failure
M19553,No Failure
L51874,No Failure
L51875,No Failure
L51876,No Failure
M19557,No Failure
L51878,No Failure
L51879,No Failure
L51880,No Failure
H34115,No Failure
L51882,Heat Dissipation Failure
M19563,No Failure
L51884,No Failure
L51885,No Failure
L51886,No Failure
L51887,No Failure
L51888,No Failure
M19569,No Failure
L51890,No Failure
M19571,No Failure
L51892,No Failure
L51893,No Failure
H34128,No Failure
L51895,No Failure
L51896,No Failure
M19577,No Failure
L51898,Heat Dissipation Failure
M19579,No Failure
M19580,Heat Dissipation Failure
L51901,No Failure
M19582,No Failure
L51903,Heat Dissipation Failure
L51904,No Failure
M19585,No Failure
M19586,No Failure
M19587,Heat Dissipation Failure
L51908,No Failure
L51909,Heat Dissipation Failure
L51910,No Failure
L51911,Heat Dissipation Failure
L51912,No Failure
L51913,No Failure
L51914,No Failure
L51915,No Failure
L51916,No Failure
M19597,Heat Dissipation Failure
M19598,No Failure
L51919,Heat Dissipation Failure
L51920,No Failure
L51921,No Failure
L51922,No Failure
L51923,No Failure
L51924,No Failure
H34159,No Failure
L51926,No Failure
L51927,No Failure
L51928,Heat Dissipation Failure
L51929,No Failure
M19610,No Failure
L51931,No Failure
H34166,No Failure
H34167,No Failure
M19614,No Failure
L51935,Heat Dissipation Failure
H34170,No Failure
L51937,No Failure
L51938,No Failure
L51939,Heat Dissipation Failure
L51940,No Failure
H34175,Heat Dissipation Failure
M19622,Power Failure
L51943,No Failure
M19624,No Failure
L51945,No Failure
M19626,No Failure
L51947,No Failure
L51948,Heat Dissipation Failure
H34183,No Failure
L51950,Heat Dissipation Failure
M19631,No Failure
M19632,No Failure
L51953,No Failure
L51954,No Failure
L51955,No Failure
L51956,No Failure
M19637,No Failure
H34192,Heat Dissipation Failure
L51959,No Failure
L51960,No Failure
L51961,No Failure
L51962,No Failure
L51963,No Failure
L51964,No Failure
H34199,No Failure
L51966,No Failure
L51967,No Failure
H34202,No Failure
L51969,No Failure
L51970,No Failure
M19651,No Failure
H34206,No Failure
H34207,No Failure
L51974,No Failure
L51975,No Failure
L51976,No Failure
L51977,No Failure
L51978,No Failure
L51979,No Failure
M19660,No Failure
L51981,No Failure
M19662,No Failure
L51983,No Failure
L51984,No Failure
L51985,No Failure
H34220,No Failure
L51987,No Failure
L51988,No Failure
L51989,No Failure
M19670,No Failure
M19671,No Failure
L51992,No Failure
M19673,No Failure
L51994,Overstrain Failure
H34229,No Failure
